author_id:ID(Author),author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count:int,:LABEL
57220336645,Moriyama L.S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Neurology | Neurology (clinical),1,Author
57220336726,Silvino A.S.,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Geosciences,Geosciences,"Geography, Planning and Development | Environmental Science (miscellaneous)",2,Author
57220395358,Pimenta R.J.G.,Universidade Estadual de Campinas,Campinas,Biology,Biology,Immunology and Microbiology (all),1,Author
57220423279,Duarte T.,Universidade Federal de Santa Maria,Santa Maria,Biology,Biology | Medicine and Health,Molecular Medicine | Molecular Biology,1,Author
57220435044,Antunes H.F.,Centro Brasileiro de Analise E Planejamento,Sao Paulo,Social Sciences,Social Sciences,Religious Studies,1,Author
57220482175,dos Santos P.M.,Universidade Federal da Grande Dourados,Dourados,Chemistry,Chemistry | Engineering | Physics | Biology,Chemistry (all) | Materials Science (all) | Condensed Matter Physics | Energy Engineering and Power Technology | Electrochemistry | Electrical and Electronic Engineering | Materials Chemistry | Analytical Chemistry | Food Science,3,Author
57220509361,Bueno J.G.R.,Centro Nacional de Pesquisa em Energia e Materiais,Campinas,Biology,Biology | Engineering | Chemistry,Biotechnology | Bioengineering | Biochemistry | Applied Microbiology and Biotechnology,1,Author
57220514923,Silveira F.M.,Universidad de la Republica,Montevideo,Medicine and Health,Medicine and Health,Medicine (all) | Dentistry (all),1,Author
57220547846,Kroupin I.,London School of Economics and Political Science,London,Tie: Medicine and Health | Social Sciences,Social Sciences | Medicine and Health,Social Sciences (all) | Psychology (all),1,Author
57220548856,Roberto Sanches Mantovani J.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Engineering,Engineering | Computer Science,Computer Science (all) | Materials Science (all) | Engineering (all),1,Author
57220549411,Matthews S.,Permasense Ltd,,Medicine and Health,Medicine and Health,Clinical Biochemistry | Medical Laboratory Technology,1,Author
57220554391,Souza É.M.S.,Universidade Estadual de Campinas,Campinas,Undefined,Undefined,Multidisciplinary,1,Author
57220576001,de Godoy N.A.,Universidade Estadual de Campinas,Campinas,Tie: Other/Unclassified | Undefined,Undefined | Other/Unclassified,Research and Theory | Fundamentals and Skills,1,Author
57220577249,Ligali F.C.,Nigerian Institute of Medical Research,Yaba,Medicine and Health,Medicine and Health | Biology,Oncology | Genetics | Cancer Research,1,Author
57220577624,Souza E.S.,Universidade Federal de Itajubá,Itajuba,Physics,Engineering | Physics,Engineering (miscellaneous) | Physics and Astronomy (miscellaneous),1,Author
57220582214,Akinyemi A.O.,Universidade Federal de São Carlos,Sao Carlos,Medicine and Health,Medicine and Health | Biology,Oncology | Genetics | Cancer Research,1,Author
57220592976,Alabi Z.O.,Universidade Federal de São Carlos,Sao Carlos,Medicine and Health,Medicine and Health | Biology,Oncology | Genetics | Cancer Research,1,Author
57220600694,Rosini Silva Á.A.,Universidade Sao Francisco,Itatiba,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",1,Author
57220602108,Videira H.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Obstetrics and Gynecology,1,Author
57220605540,Staffa L.P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Dermatology,1,Author
57220607113,Ribeiro J.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geophysics,1,Author
57220613317,Dal Col L.S.B.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Oncology | Cancer Research,1,Author
57220633770,Bezerra E.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Mathematics and Statistics,Philosophy | Logic | Applied Mathematics,3,Author
57220634046,Melo E.G.,Universidade de São Paulo,Sao Paulo,Biology,Biology | Chemistry,Biochemistry | Cell Biology,1,Author
57220635349,Cure M.B.,Universidade Federal de Santa Catarina,Florianopolis,Biology,Biology | Undefined,"Decision Sciences (all) | Ecology, Evolution, Behavior and Systematics | Ecology",1,Author
57220637645,Coimbra L.B.C.T.,Universidade de São Paulo,Sao Paulo,Biology,Biology | Chemistry,Biochemistry | Cell Biology,1,Author
57220642508,Pamplona M.B.,Universidade Federal de Santa Catarina,Florianopolis,Geosciences,Geosciences,Atmospheric Science,1,Author
57220645082,Verona L.S.,Universidade Estadual de Campinas,Campinas,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Ecology",1,Author
57220645210,Souza R.F.,Fundacao Oswaldo Cruz,Rio de Janeiro,Medicine and Health,Medicine and Health,"Public Health, Environmental and Occupational Health",1,Author
57220649711,Villa M.,Technical University of Denmark,Lyngby,Engineering,Engineering | Chemistry,Mechanics of Materials | Mechanical Engineering | Metals and Alloys | Materials Chemistry,1,Author
57220700109,Pinheiro A.G.,Universidade Federal do Espírito Santo,Vitoria,Medicine and Health,Medicine and Health,Ophthalmology,2,Author
57220715451,Dias M.,Fundação Catarinense de Educação Especial,São José,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",1,Author
57220721278,Moreira F.C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics | Mathematics and Statistics,Aerospace Engineering | Energy Engineering and Power Technology | Nuclear Energy and Engineering | Mechanical Engineering | Condensed Matter Physics | Fluid Flow and Transfer Processes | Automotive Engineering | Engineering (all) | Industrial and Manufacturing Engineering | Applied Mathematics,8,Author
57220748550,de Souza Silveira P.T.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry | Economics and Business,Chemistry | Engineering | Biology | Economics and Business,"Food Science | Business, Management and Accounting (miscellaneous)",1,Author
57220753906,Fernandez E.,Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Rio de Janeiro,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",1,Author
57220764556,Segala Simionatto V.G.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics,Civil and Structural Engineering | Materials Science (all) | Condensed Matter Physics | Mechanics of Materials | Mechanical Engineering,1,Author
57220779003,da Silva Nascimento A.M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Oral Surgery,1,Author
57220779031,de Sousa Menezes A.B.,Université Fédérale de Sergipe,Sao Cristovao,Medicine and Health,Medicine and Health,Surgery | Oral Surgery,1,Author
57220779834,Caus R.O.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Economics and Business | Mathematics and Statistics,Software | Strategy and Management | Management of Technology and Innovation | Computer Science (all) | Computer Science Applications | Computer Networks and Communications | Computer Graphics and Computer-Aided Design | Computational Theory and Mathematics | Artificial Intelligence | Mathematics (all),6,Author
57220779877,Hochgreb De Freitas V.,GoBots,Campinas,Computer Science,Computer Science | Economics and Business | Mathematics and Statistics,Software | Strategy and Management | Management of Technology and Innovation | Computer Science (all) | Computer Networks and Communications | Computer Science Applications | Computer Graphics and Computer-Aided Design | Computational Theory and Mathematics | Artificial Intelligence | Mathematics (all) | Human-Computer Interaction | Computer Vision and Pattern Recognition,6,Author
57220780236,Ferreira F.M.S.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Biology,Food Science | Chemical Engineering (all) | Industrial and Manufacturing Engineering,1,Author
57220780242,Galdino M.,Universität Bielefeld,Bielefeld,Social Sciences,Social Sciences,Social Sciences (miscellaneous),1,Author
57220784950,de Azevedo A.K.L.,Université Fédérale de Sergipe,Sao Cristovao,Medicine and Health,Medicine and Health,Surgery | Oral Surgery,1,Author
57220833571,Veitía B.D.R.,Universidade Tecnológica Federal do Paraná,Curitiba,Engineering,Engineering,Materials Science (all) | Mechanics of Materials | Mechanical Engineering,1,Author
57220856799,Guida C.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering,Food Science | Applied Microbiology and Biotechnology,2,Author
57220859011,de Medeiros T.D.M.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology,Analytical Chemistry | Food Science,1,Author
57220859054,Costa J.,Universidade Estadual de Campinas,Campinas,Tie: Other/Unclassified | Philosophy and Humanities | Social Sciences,Social Sciences | Other/Unclassified | Philosophy and Humanities,Education | Developmental and Educational Psychology | Philosophy,1,Author
57220872324,Mendonça M.,University of New Brunswick,Fredericton,Undefined,Undefined,Multidisciplinary,1,Author
57220874874,Grisi C.V.B.,Universidade Federal da Paraíba,Joao Pessoa,Tie: Biology | Chemistry | Economics and Business,Chemistry | Engineering | Biology | Economics and Business,"Food Science | Business, Management and Accounting (miscellaneous)",1,Author
57220876182,Pontes L.C.B.,Day Care Manager of the Public Educational System,Jundiai,Tie: Arts | Medicine and Health | Philosophy and Humanities | Social Sciences,Arts | Philosophy and Humanities | Social Sciences | Medicine and Health,Arts and Humanities (miscellaneous) | Social Sciences (miscellaneous) | Psychology (miscellaneous),1,Author
57220894804,Harris A.L.N.d.C.,Universidade Estadual de Campinas,Campinas,Computer Science,Engineering | Computer Science,Control and Systems Engineering | Computer Science (all),1,Author
57220897367,Teixeira T.L.d.M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Endocrinology, Diabetes and Metabolism | Nutrition and Dietetics",1,Author
57220921157,Valentin Natal G.S.,Universidade Federal de São Paulo,Sao Paulo,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
57220921306,Gomes P.W.P.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Geosciences | Social Sciences,"Plant Science | Ecology, Evolution, Behavior and Systematics | Soil Science | Aquatic Science | Management, Monitoring, Policy and Law | Horticulture",4,Author
57220921886,SOUZA A.C.R.,Kilyos Assessoria,Sao Paulo,Biology,Biology,Genetics,1,Author
57220922275,Alves da Silva Paiva L.,Universidade Federal de São Paulo,Sao Paulo,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
57220925289,Silva De Abreu A.E.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology,1,Author
57220926620,Paiva Oliveira E.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology | Geochemistry and Petrology,1,Author
57220933353,Leal C.E.F.,Universidade Federal de São Carlos,Sao Carlos,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all),1,Author
57220933497,Lopes Rosado L.d.P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Radiology, Nuclear Medicine and Imaging | Dentistry (all) | Otorhinolaryngology | Radiological and Ultrasound Technology",2,Author
57220950721,Oliveira A.L.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,Computer Science (all) | Control and Systems Engineering | Theoretical Computer Science,2,Author
57220950850,Álvarez C.F.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Computer Science | Other/Unclassified,"Mathematics (all) | Statistics, Probability and Uncertainty | Computational Theory and Mathematics | Analysis | Applied Mathematics",2,Author
57220953468,De Souza R.N.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,Modeling and Simulation | Computer Science Applications | Electrical and Electronic Engineering,1,Author
57220953701,Barbosa J.A.,Universidade Federal de Pernambuco,Recife,Chemistry,Chemistry | Engineering,Catalysis | Chemical Engineering (all),1,Author
57220962123,Bovolon J.P.,Instituto Biológico,Sao Paulo,Biology,Biology | Geosciences,"Ecology | Nature and Landscape Conservation | Ecology, Evolution, Behavior and Systematics",2,Author
57220981606,Campos L.D.S.,Università degli Studi di Pavia,Pavia,Physics,Physics,Physics and Astronomy (miscellaneous),1,Author
57220982397,Silva S.B.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Medicine and Health,Medicine and Health,Toxicology,1,Author
57220989806,Cardoso M.S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Pathology and Forensic Medicine | Toxicology | Biochemistry (medical),1,Author
57220993651,Borçato H.L.,Universidade Estadual de Campinas,Campinas,Tie: Arts | Chemistry | Geosciences,Arts | Chemistry | Engineering | Geosciences,"Architecture | Environmental Chemistry | Renewable Energy, Sustainability and the Environment",1,Author
57220995737,Croffi J.,Universidade Estadual de Campinas,Campinas,Tie: Arts | Chemistry | Geosciences,Arts | Chemistry | Engineering | Geosciences,"Architecture | Environmental Chemistry | Renewable Energy, Sustainability and the Environment",1,Author
57220996918,Arantes A.C.F.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Pathology and Forensic Medicine | Toxicology | Biochemistry (medical),1,Author
57220999581,De Azevedo Falcão M.J.,Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Rio de Janeiro,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",2,Author
57221011930,Daher C.,Universidade Estadual de Campinas,Campinas,Tie: Arts | Chemistry | Geosciences,Arts | Chemistry | Engineering | Geosciences,"Architecture | Environmental Chemistry | Renewable Energy, Sustainability and the Environment",1,Author
57221078109,Ferreira Antunes J.L.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health | Obstetrics and Gynecology | Public Health, Environmental and Occupational Health",1,Author
57221078306,Souza N.S.C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Social Sciences,"Education | Physical Therapy, Sports Therapy and Rehabilitation | Orthopedics and Sports Medicine",1,Author
57221079160,Lagos M.,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho,Computer Science,Computer Science,Computer Science (all),1,Author
57221083565,Monteiro T.G.,Pontificia Universidade Catolica de Campinas,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,Author
57221083709,Cerqueira B.V.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
57221086062,Lopes A.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering | Philosophy and Humanities,Software | Signal Processing | Computer Vision and Pattern Recognition | Human-Computer Interaction | Engineering (all) | Computer Graphics and Computer-Aided Design | Language and Linguistics,4,Author
57221086390,Costa M.M.B.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,Author
57221086605,Diogenis I.M.S.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Physics | Biology,"Chemistry (all) | Biophysics | Atomic and Molecular Physics, and Optics | Biochemistry | Condensed Matter Physics | Physical and Theoretical Chemistry | Inorganic Chemistry | Materials Chemistry",2,Author
57221089233,Sousa A.K.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all),1,Author
57221089244,Quispe Santivañez G.W.,Universidad Nacional Autónoma Altoandina de Tarma (UNAAT),Tarma,Biology,Biology | Chemistry | Engineering | Social Sciences,Food Science | Microbiology | Health (social science) | Health Professions (miscellaneous) | Plant Science,1,Author
57221089604,Gomes G.M.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Physics,Materials Science (all) | Chemistry (all) | Physics and Astronomy (all) | Civil and Structural Engineering | Building and Construction,2,Author
57221090422,Melo C.C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Social Sciences,"Education | Physical Therapy, Sports Therapy and Rehabilitation | Orthopedics and Sports Medicine",1,Author
57221091532,Peruzzi A.P.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all),1,Author
57221094181,Caruso G.M.F.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,Author
57221094486,de Lima A.L.P.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,Author
57221094686,de Sá L.A.R.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,Author
57221094938,Cardani L.T.,Escola Nacional de Circo,,Medicine and Health,Social Sciences | Medicine and Health | Physics | Biology,"Education | Biophysics | Orthopedics and Sports Medicine | Physical Therapy, Sports Therapy and Rehabilitation | Public Health, Environmental and Occupational Health",2,Author
57221095240,Leão J.,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Physics,Physics,Astronomy and Astrophysics | Space and Planetary Science,1,Author
57221098922,Malvezzi Cecchi B.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering,"Electronic, Optical and Magnetic Materials | Condensed Matter Physics",2,Author
57221100629,Ferreira Velo M.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering,"Electronic, Optical and Magnetic Materials | Condensed Matter Physics",1,Author
57221101662,Clepf Pagotto C.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,"Chemistry (all) | Surfaces, Coatings and Films | Polymers and Plastics | Materials Chemistry",1,Author
57221103305,de Souza J.C.Q.,Universidade Federal de Juiz de Fora,Juiz de Fora,Chemistry,Chemistry | Engineering | Biology,Analytical Chemistry | Filtration and Separation | Food Science,2,Author
57221104876,Reis V.S.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Undefined,Undefined | Computer Science,Decision Sciences (all) | Computer Science (all),1,Author
57221109427,Yauri J.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Computer Science (all),1,Author
57221110379,Simões Mendes M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Social Sciences,"Health (social science) | Sociology and Political Science | Public Health, Environmental and Occupational Health | Psychology (all) | Psychiatry and Mental Health",3,Author
57221112825,Slagter J.S.,Universidad Nacional del Sur,Bahia Blanca,Computer Science,Computer Science | Philosophy and Humanities,Computer Science (all) | Logic | Artificial Intelligence,2,Author
57221116381,Ronqui P.A.,Universidade Estadual de Campinas,Campinas,Arts,Arts,Music,2,Author
57221118345,Toledo G.V.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Logic | History and Philosophy of Science | Philosophy,2,Author
57221118365,Decarli F.,Universidade Estadual de Campinas,Campinas,Arts,Arts,Music,1,Author
57221135771,De Almeida Ribeiro I.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Physics | Undefined,"Physical and Theoretical Chemistry | Electronic, Optical and Magnetic Materials | Energy (all) | Surfaces, Coatings and Films | Materials Science (all)",3,Author
57221140951,de Oliveira Guazzi É.P.D.,Universidade Tecnológica Federal do Paraná,Curitiba,Tie: Computer Science | Mathematics and Statistics,Computer Science | Mathematics and Statistics,Computational Mathematics | Applied Mathematics,2,Author
57221145769,de Alencar F.H.C.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Medicine and Health | Undefined | Computer Science,"Mathematics (miscellaneous) | Psychology (miscellaneous) | Statistics, Probability and Uncertainty | Library and Information Sciences | Computer Science Applications | Applied Mathematics",2,Author
57221148565,de Castro Surita G.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,Engineering (all) | Computer Science Applications | Artificial Intelligence | Control and Systems Engineering | Signal Processing | Computer Networks and Communications,2,Author
57221148572,Tezzin A.,Universidade de São Paulo,Sao Paulo,Physics,Physics | Mathematics and Statistics | Computer Science,Statistical and Nonlinear Physics | Statistics and Probability | Modeling and Simulation | Mathematical Physics | Physics and Astronomy (all),1,Author
57221148811,Espírito Santo A.,Universidade Federal do Rio Grande do Sul,Porto Alegre,Mathematics and Statistics,Mathematics and Statistics | Computer Science | Other/Unclassified,Numerical Analysis | Applied Mathematics | Analysis | Computational Mathematics | Modeling and Simulation,2,Author
57221150743,Wagner R.,International Iberian Nanotechnology Laboratory,Braga,Physics,Physics | Mathematics and Statistics | Computer Science | Engineering,"Mathematical Physics | Physics and Astronomy (all) | Electronic, Optical and Magnetic Materials | Computer Science (all) | Applied Mathematics | Electrical and Electronic Engineering | Statistical and Nonlinear Physics | Statistics and Probability | Modeling and Simulation",2,Author
57221152211,Silva L.A.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified | Computer Science,Applied Mathematics | Analysis | Mathematics (all) | Modeling and Simulation,3,Author
57221154870,Darago I.,The University of Chicago,Chicago,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,Author
57221165763,Storti G.C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Mathematics and Statistics | Computer Science | Physics | Biology | Geosciences | Undefined | Other/Unclassified,"Mechanical Engineering | Instrumentation | Mechanics of Materials | Electrical and Electronic Engineering | Automotive Engineering | Aerospace Engineering | Engineering (all) | Industrial and Manufacturing Engineering | Applied Mathematics | Building and Construction | Analytical Chemistry | Information Systems | Atomic and Molecular Physics, and Optics | Biochemistry | Renewable Energy, Sustainability and the Environment | Fuel Technology | Engineering (miscellaneous) | Energy Engineering and Power Technology | Energy (miscellaneous) | Control and Optimization | Civil and Structural Engineering",8,Author
57221174396,Gomes de Araújo-Neto V.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Biology | Medicine and Health | Chemistry,Biomaterials | Biomedical Engineering | Mechanics of Materials | Chemical Engineering (all) | Polymers and Plastics,2,Author
57221174541,Fernandes de Castro E.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Biology | Medicine and Health,Biomaterials | Biomedical Engineering | Mechanics of Materials,1,Author
57221200208,Borges M.H.R.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Medicine and Health | Biology,Chemistry (all) | Engineering (all) | Chemical Engineering (all) | Materials Science (all) | Surgery | Biomedical Engineering,2,Author
57221200427,Detogni A.C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Engineering | Biology | Chemistry,Dentistry (all) | Biomaterials | Chemical Engineering (all) | Polymers and Plastics,3,Author
57221209077,Crespo R.G.,International University of La Rioja,Logrono,Computer Science,Computer Science,Software,1,Author
57221221089,Urakawa A.H.,Institute of Botany,Sao Paulo,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Agronomy and Crop Science | Plant Science",1,Author
57221222767,Consoli L.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology | Undefined,Food Science | Chemical Engineering (all) | Physical and Theoretical Chemistry | Multidisciplinary,3,Author
57221222832,Camargo G.M.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Tie: Economics and Business | Social Sciences,Social Sciences | Economics and Business | Engineering,Education | Strategy and Management | Electrical and Electronic Engineering,1,Author
57221226716,Déus F.R.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Philosophy and Humanities | Medicine and Health,"Sociology and Political Science | Law | Education | History | Cultural Studies | Anthropology | Urban Studies | Pharmacology, Toxicology and Pharmaceutics (miscellaneous)",4,Author
57221226722,Alves F.H.,Universidade Federal do Parana,Curitiba,Computer Science,Computer Science,Information Systems | Computer Science Applications | Information Systems and Management,2,Author
57221229361,Rodrigues T.B.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Pathology and Forensic Medicine,1,Author
57221232957,Carballo-Morales J.D.,Universidad Nacional,Heredia,Biology,Biology,Insect Science,1,Author
57221246052,Carrasco V.,Universidade Estadual de Montes Claros,Montes Claros,Social Sciences,Social Sciences,Education,1,Author
57221246668,Martelli A.J.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Dentistry (all),1,Author
57221249806,Salomão M.E.,Universidade Federal de São Carlos,Sao Carlos,Mathematics and Statistics,Mathematics and Statistics,Algebra and Number Theory,1,Author
57221258991,Cardoso da Silva L.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Physical and Theoretical Chemistry,1,Author
57221261742,Schmidlin F.,Universidade Federal da Paraíba,Joao Pessoa,Tie: Economics and Business | Geosciences | Social Sciences,Geosciences | Economics and Business | Social Sciences,"Geography, Planning and Development | Economics and Econometrics | Management, Monitoring, Policy and Law",1,Author
57221263054,Neves de Oliveira L.A.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Physical and Theoretical Chemistry,1,Author
57221263229,da Silva Júnior J.B.M.,Universidade Federal da Paraíba,Joao Pessoa,Tie: Economics and Business | Geosciences | Social Sciences,Geosciences | Economics and Business | Social Sciences,"Geography, Planning and Development | Economics and Econometrics | Management, Monitoring, Policy and Law",1,Author
57221264420,Nóbrega A.B.E.Q.,Universidade Federal da Paraíba,Joao Pessoa,Tie: Economics and Business | Geosciences | Social Sciences,Geosciences | Economics and Business | Social Sciences,"Geography, Planning and Development | Economics and Econometrics | Management, Monitoring, Policy and Law",1,Author
57221274460,Ribeiro U.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Medicine (all),1,Author
57221280944,Collaço F.M.d.A.,Universidade Federal do Ceará,Fortaleza,Engineering,Engineering | Geosciences | Chemistry | Undefined | Other/Unclassified,"Renewable Energy, Sustainability and the Environment | Fuel Technology | Engineering (miscellaneous) | Energy Engineering and Power Technology | Energy (miscellaneous) | Control and Optimization | Electrical and Electronic Engineering",1,Author
57221282230,Bertolla L.P.,Fundacao Oswaldo Cruz,Rio de Janeiro,Medicine and Health,Medicine and Health | Biology,Microbiology (medical) | Infectious Diseases,1,Author
57221282338,Bispo R.L.B.,Universidade Federal de São Carlos,Sao Carlos,Biology,Biology,Ecology | Plant Science,1,Author
57221284456,Kunifoshita A.M.U.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology | Earth-Surface Processes | Earth and Planetary Sciences (all),3,Author
57221288693,Vieira da Silva F.J.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language,1,Author
57221289368,de Paula Loiola P.,Universidade Federal de São Carlos,Sao Carlos,Biology,Biology,Ecology | Plant Science,1,Author
57221293441,Assis G.M.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all),1,Author
57221300653,Carvalho A.I.d.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,History,1,Author
57221304755,Zeng H.,University of Massachusetts Amherst,Amherst,Computer Science,Computer Science,Computer Graphics and Computer-Aided Design | Information Systems | Software,1,Author
57221313513,Liang H.,University of Science and Technology of China,Hefei,Computer Science,Computer Science | Engineering,Computer Networks and Communications | Electrical and Electronic Engineering,1,Author
57221315658,Inan M.D.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Physics,Biophysics | Structural Biology | Molecular Biology,1,Author
57221319270,Costa D.,Icuí Guajará,Ananindeua,Computer Science,Engineering | Computer Science,Control and Systems Engineering | Signal Processing | Computer Networks and Communications,1,Author
57221320698,Solidoro L.,Università del Salento,Lecce,Physics,Physics | Engineering,Physics and Astronomy (all) | Fluid Flow and Transfer Processes,1,Author
57221322669,Marone M.P.,Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung,Gatersleben,Biology,Biology | Medicine and Health,"Biotechnology | Genetics | Plant Science | Neuroscience (all) | Biochemistry, Genetics and Molecular Biology (all) | Agricultural and Biological Sciences (all)",2,Author
57221329579,Cardoso B.S.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry,Biology | Chemistry | Engineering,Biotechnology | Food Science | Biochemistry | Chemical Engineering (all),1,Author
57221330095,Ribeiro M.C.H.,Universidade de São Paulo,Sao Paulo,Geosciences,Geosciences | Undefined,Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous) | Energy (miscellaneous),2,Author
57221332863,Teixeira J.R.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Psychiatry and Mental Health | Cellular and Molecular Neuroscience | Biological Psychiatry,1,Author
