:START_ID(Author),:END_ID(Author),weight:int,:TYPE
36094446500,57193409866,1,COAUTHORED_WITH
36094446500,57203186128,1,COAUTHORED_WITH
36095740700,57226495670,1,COAUTHORED_WITH
36095740700,57226497350,1,COAUTHORED_WITH
36095887900,55085535700,1,COAUTHORED_WITH
36095887900,56692975100,1,COAUTHORED_WITH
36095887900,57195603565,1,COAUTHORED_WITH
36095887900,57205145236,1,COAUTHORED_WITH
36095887900,57219561464,1,COAUTHORED_WITH
36095887900,58620154200,1,COAUTHORED_WITH
36095887900,6506900904,1,COAUTHORED_WITH
36096060800,57192027666,1,COAUTHORED_WITH
36096118800,57046013300,1,COAUTHORED_WITH
36096118800,57193276734,1,COAUTHORED_WITH
36096118800,57211247839,1,COAUTHORED_WITH
36096118800,57224936351,1,COAUTHORED_WITH
36096118800,58952949400,1,COAUTHORED_WITH
36096118800,59666716500,1,COAUTHORED_WITH
36096118800,7004254585,1,COAUTHORED_WITH
36096587900,57197316523,1,COAUTHORED_WITH
36096587900,57200203160,1,COAUTHORED_WITH
36096587900,58933293300,1,COAUTHORED_WITH
36096587900,58961672000,1,COAUTHORED_WITH
36098423400,54960971000,2,COAUTHORED_WITH
36098423400,56387021100,1,COAUTHORED_WITH
36098423400,57216490396,1,COAUTHORED_WITH
36098423400,59586827600,2,COAUTHORED_WITH
36101271400,54409806100,1,COAUTHORED_WITH
36101271400,59366509200,1,COAUTHORED_WITH
36101271400,59366723900,1,COAUTHORED_WITH
36101271400,59367248700,1,COAUTHORED_WITH
36102163500,36102389800,1,COAUTHORED_WITH
36102163500,37107641900,1,COAUTHORED_WITH
36102163500,55612028100,1,COAUTHORED_WITH
36102163500,56131495700,2,COAUTHORED_WITH
36102163500,56497061700,2,COAUTHORED_WITH
36102163500,56556046200,2,COAUTHORED_WITH
36102163500,56797944600,1,COAUTHORED_WITH
36102163500,56982690400,1,COAUTHORED_WITH
36102163500,57189717187,1,COAUTHORED_WITH
36102163500,57193708086,1,COAUTHORED_WITH
36102163500,57194831762,3,COAUTHORED_WITH
36102163500,57200554850,1,COAUTHORED_WITH
36102163500,57201154370,1,COAUTHORED_WITH
36102163500,57201359186,1,COAUTHORED_WITH
36102163500,57202357290,6,COAUTHORED_WITH
36102163500,57204316371,1,COAUTHORED_WITH
36102163500,57215898026,1,COAUTHORED_WITH
36102163500,57225178952,1,COAUTHORED_WITH
36102163500,57253920400,3,COAUTHORED_WITH
36102163500,57254722900,3,COAUTHORED_WITH
36102163500,57433567400,1,COAUTHORED_WITH
36102163500,58682362800,1,COAUTHORED_WITH
36102163500,58682815700,1,COAUTHORED_WITH
36102163500,58701753100,1,COAUTHORED_WITH
36102163500,58702085900,1,COAUTHORED_WITH
36102163500,58971920700,1,COAUTHORED_WITH
36102163500,58991391200,1,COAUTHORED_WITH
36102389800,57202357290,1,COAUTHORED_WITH
36102389800,58701753100,1,COAUTHORED_WITH
36102389800,58702085900,1,COAUTHORED_WITH
36104074200,36124840600,1,COAUTHORED_WITH
36104074200,36835832700,3,COAUTHORED_WITH
36104074200,47461597400,1,COAUTHORED_WITH
36104074200,54583433300,1,COAUTHORED_WITH
36104074200,55234307300,2,COAUTHORED_WITH
36104074200,55621406900,1,COAUTHORED_WITH
36104074200,55776857900,1,COAUTHORED_WITH
36104074200,56118304700,1,COAUTHORED_WITH
36104074200,56398144300,1,COAUTHORED_WITH
36104074200,56976760600,1,COAUTHORED_WITH
36104074200,57200960068,1,COAUTHORED_WITH
36104074200,57211679215,1,COAUTHORED_WITH
36104074200,57220077189,1,COAUTHORED_WITH
36104074200,57224056965,1,COAUTHORED_WITH
36104074200,57963853200,1,COAUTHORED_WITH
36104074200,59306824300,1,COAUTHORED_WITH
36104074200,59351481900,1,COAUTHORED_WITH
36104074200,6505559523,1,COAUTHORED_WITH
36105207600,53879403200,1,COAUTHORED_WITH
36105207600,55749599400,1,COAUTHORED_WITH
36105207600,57206897551,1,COAUTHORED_WITH
36105207600,7005951128,1,COAUTHORED_WITH
36112705000,55884529800,1,COAUTHORED_WITH
36112705000,57411333400,1,COAUTHORED_WITH
36117490900,57188631509,1,COAUTHORED_WITH
36117490900,59197197800,1,COAUTHORED_WITH
36117490900,59198660700,1,COAUTHORED_WITH
36117615300,54581616000,1,COAUTHORED_WITH
36117615300,60223530200,1,COAUTHORED_WITH
36118366100,56825146000,1,COAUTHORED_WITH
36118366100,57383299900,1,COAUTHORED_WITH
36124597300,57218894630,2,COAUTHORED_WITH
36124742500,56048457900,1,COAUTHORED_WITH
36124742500,6603277085,1,COAUTHORED_WITH
36124840600,36835832700,1,COAUTHORED_WITH
36124840600,47461597400,1,COAUTHORED_WITH
36124840600,55234307300,1,COAUTHORED_WITH
36124929000,56735956400,1,COAUTHORED_WITH
36124929000,57203487821,1,COAUTHORED_WITH
36124929000,58399176200,1,COAUTHORED_WITH
36128430700,56940963600,1,COAUTHORED_WITH
36128737400,57205690880,1,COAUTHORED_WITH
36128737400,57205696181,1,COAUTHORED_WITH
36129242100,55885814400,1,COAUTHORED_WITH
36129242100,56120753000,1,COAUTHORED_WITH
36129242100,57210968967,2,COAUTHORED_WITH
36129242100,57218992094,1,COAUTHORED_WITH
36129242100,57222581213,1,COAUTHORED_WITH
36129242100,57223262523,1,COAUTHORED_WITH
36129242100,57223269264,1,COAUTHORED_WITH
36129242100,57223928194,2,COAUTHORED_WITH
36129242100,57642108700,1,COAUTHORED_WITH
36129242100,6602722233,6,COAUTHORED_WITH
36129242100,6603769698,1,COAUTHORED_WITH
36129242100,7103049399,1,COAUTHORED_WITH
36130960100,57226873007,1,COAUTHORED_WITH
36130960100,60006381900,1,COAUTHORED_WITH
36130960100,60006517600,1,COAUTHORED_WITH
36130960100,6505940048,1,COAUTHORED_WITH
36132685600,36662021500,1,COAUTHORED_WITH
36132685600,57195974983,1,COAUTHORED_WITH
36132685600,57211636702,1,COAUTHORED_WITH
36132685600,59449206000,1,COAUTHORED_WITH
36132685600,59639045600,1,COAUTHORED_WITH
36132685600,59964617600,1,COAUTHORED_WITH
36132685600,59987739900,1,COAUTHORED_WITH
36132685600,6506826934,1,COAUTHORED_WITH
36133516900,36601031600,1,COAUTHORED_WITH
36133516900,55348235300,1,COAUTHORED_WITH
36133516900,57208134268,1,COAUTHORED_WITH
36133516900,57216651473,1,COAUTHORED_WITH
36133606500,55571429900,1,COAUTHORED_WITH
36133606500,56394216400,1,COAUTHORED_WITH
36133606500,57214916761,1,COAUTHORED_WITH
36134732100,56131702200,2,COAUTHORED_WITH
36134732100,57225213259,1,COAUTHORED_WITH
36134732100,57225903221,1,COAUTHORED_WITH
36134732100,57657129000,1,COAUTHORED_WITH
36134732100,58589066300,1,COAUTHORED_WITH
36134732100,6506290276,2,COAUTHORED_WITH
36135972800,57370786700,1,COAUTHORED_WITH
36136257300,55942455200,1,COAUTHORED_WITH
36136257300,57193426880,1,COAUTHORED_WITH
36136257300,57195070975,1,COAUTHORED_WITH
36137723400,58651051000,1,COAUTHORED_WITH
36137723400,6602460649,1,COAUTHORED_WITH
36137723400,7103137451,1,COAUTHORED_WITH
36138609700,56442738000,1,COAUTHORED_WITH
36138609700,7103212992,1,COAUTHORED_WITH
36138621500,57695985600,1,COAUTHORED_WITH
36138621500,58670735500,1,COAUTHORED_WITH
36138891100,54413111200,3,COAUTHORED_WITH
36138891100,57208393419,1,COAUTHORED_WITH
36138891100,57224156591,1,COAUTHORED_WITH
36138891100,57483478500,1,COAUTHORED_WITH
36138891100,57812807700,1,COAUTHORED_WITH
36138891100,57908110900,1,COAUTHORED_WITH
36138891100,7004751343,1,COAUTHORED_WITH
36138972900,55541204900,1,COAUTHORED_WITH
36138972900,56103848100,1,COAUTHORED_WITH
36138972900,57224647531,1,COAUTHORED_WITH
36138972900,57229682100,1,COAUTHORED_WITH
36138972900,7102733067,3,COAUTHORED_WITH
36139031800,54379709900,1,COAUTHORED_WITH
36139031800,55954974300,3,COAUTHORED_WITH
36139031800,57202950499,2,COAUTHORED_WITH
36139031800,57214856588,3,COAUTHORED_WITH
36139031800,7005619860,1,COAUTHORED_WITH
36139356400,6701757791,1,COAUTHORED_WITH
36139356400,7006120908,1,COAUTHORED_WITH
36139356400,7102084791,1,COAUTHORED_WITH
36139743600,58652247700,1,COAUTHORED_WITH
36140791800,58297027700,1,COAUTHORED_WITH
36140791800,59733283500,1,COAUTHORED_WITH
36141003400,57207687413,1,COAUTHORED_WITH
36142276300,57193212933,1,COAUTHORED_WITH
36142276300,57201677356,1,COAUTHORED_WITH
36142276300,57214198971,1,COAUTHORED_WITH
36142276300,57218450183,1,COAUTHORED_WITH
36142276300,57224169184,1,COAUTHORED_WITH
36143776900,56369064100,1,COAUTHORED_WITH
36143776900,57201309628,1,COAUTHORED_WITH
36143776900,57203139773,1,COAUTHORED_WITH
36143776900,57217654427,1,COAUTHORED_WITH
36144154400,56362599300,1,COAUTHORED_WITH
36144154400,57201364069,1,COAUTHORED_WITH
36144154400,58097779200,1,COAUTHORED_WITH
36144437800,57226404746,1,COAUTHORED_WITH
36144437800,7102509180,1,COAUTHORED_WITH
36144437800,8446174100,1,COAUTHORED_WITH
36145399600,55323998800,1,COAUTHORED_WITH
36145399600,56378542800,1,COAUTHORED_WITH
36145399600,6602680085,1,COAUTHORED_WITH
36145399600,6701424197,1,COAUTHORED_WITH
36150313900,57054897800,1,COAUTHORED_WITH
36150342300,57223087546,1,COAUTHORED_WITH
36150414000,57208452643,1,COAUTHORED_WITH
36151206500,57225181862,1,COAUTHORED_WITH
36151206500,57225185066,1,COAUTHORED_WITH
36151206500,7005310639,1,COAUTHORED_WITH
36151216100,57230540900,1,COAUTHORED_WITH
36151216100,6507189055,1,COAUTHORED_WITH
36151216100,7003356409,1,COAUTHORED_WITH
36151515900,36626391900,1,COAUTHORED_WITH
36151515900,56906498500,1,COAUTHORED_WITH
36151515900,57204329307,1,COAUTHORED_WITH
36151515900,57216266197,1,COAUTHORED_WITH
36151515900,59008995700,1,COAUTHORED_WITH
36151515900,59008995800,1,COAUTHORED_WITH
36151515900,59549848400,1,COAUTHORED_WITH
36151515900,59560929100,1,COAUTHORED_WITH
36151515900,59561211200,1,COAUTHORED_WITH
36154451600,55941504000,1,COAUTHORED_WITH
36154451600,57201799454,1,COAUTHORED_WITH
36154451600,7004447092,1,COAUTHORED_WITH
36154451600,7006168751,1,COAUTHORED_WITH
36156030000,55690757700,1,COAUTHORED_WITH
36156030000,56971050100,1,COAUTHORED_WITH
36156030000,57144086700,1,COAUTHORED_WITH
36157516400,57201980786,1,COAUTHORED_WITH
36157516400,57211620714,1,COAUTHORED_WITH
36157516400,57224051170,1,COAUTHORED_WITH
36157516400,7402213724,1,COAUTHORED_WITH
36158104300,55735788800,1,COAUTHORED_WITH
36158104300,57190124136,1,COAUTHORED_WITH
36158104300,57197532484,1,COAUTHORED_WITH
36158104300,59222980400,1,COAUTHORED_WITH
36159702500,56530864500,1,COAUTHORED_WITH
36159702500,57207945178,1,COAUTHORED_WITH
36159702500,57207946765,3,COAUTHORED_WITH
36159702500,57220336726,1,COAUTHORED_WITH
36162878800,57226264508,2,COAUTHORED_WITH
36162878800,6602549353,2,COAUTHORED_WITH
36163029100,57212021928,1,COAUTHORED_WITH
36163153500,60337215800,1,COAUTHORED_WITH
36163153500,60343033700,1,COAUTHORED_WITH
36163291700,36248021200,1,COAUTHORED_WITH
36163291700,56388354100,1,COAUTHORED_WITH
36163291700,56926290200,1,COAUTHORED_WITH
36163291700,57201801374,1,COAUTHORED_WITH
36163291700,57214171104,1,COAUTHORED_WITH
36163291700,57217160373,1,COAUTHORED_WITH
36163291700,58106135400,1,COAUTHORED_WITH
36163291700,58265374800,1,COAUTHORED_WITH
36163291700,59732641100,1,COAUTHORED_WITH
36163291700,60257709100,1,COAUTHORED_WITH
36165424600,56019936600,1,COAUTHORED_WITH
36165424600,57195927787,1,COAUTHORED_WITH
36165424600,57218290724,1,COAUTHORED_WITH
36165843700,54891559800,1,COAUTHORED_WITH
36165843700,60101303200,1,COAUTHORED_WITH
36165843700,60101715000,1,COAUTHORED_WITH
36165843700,8353821500,1,COAUTHORED_WITH
36169904100,56579962900,1,COAUTHORED_WITH
36169904100,57211212386,1,COAUTHORED_WITH
36169904100,58154159400,1,COAUTHORED_WITH
36169904100,8540208900,1,COAUTHORED_WITH
36170367600,56211165900,1,COAUTHORED_WITH
36170367600,57193343861,1,COAUTHORED_WITH
36170367600,57208979958,1,COAUTHORED_WITH
36170367600,57211601402,1,COAUTHORED_WITH
36170367600,57220779877,1,COAUTHORED_WITH
36170367600,57850686800,1,COAUTHORED_WITH
36170367600,57925848100,2,COAUTHORED_WITH
36170367600,58576146600,1,COAUTHORED_WITH
36170367600,59517876600,1,COAUTHORED_WITH
36170845900,7006902144,1,COAUTHORED_WITH
36170845900,8353821500,1,COAUTHORED_WITH
36173857600,40162386100,1,COAUTHORED_WITH
36173857600,55267749000,1,COAUTHORED_WITH
36173857600,56995659100,1,COAUTHORED_WITH
36173857600,57063450500,4,COAUTHORED_WITH
36173857600,57202498565,1,COAUTHORED_WITH
36173857600,57202670430,1,COAUTHORED_WITH
36173857600,57209529315,1,COAUTHORED_WITH
36173857600,57222193631,8,COAUTHORED_WITH
36173857600,57396253900,1,COAUTHORED_WITH
36173857600,57763919800,1,COAUTHORED_WITH
36173857600,57763919900,1,COAUTHORED_WITH
36173857600,57764425100,1,COAUTHORED_WITH
36173857600,57916143500,2,COAUTHORED_WITH
36173857600,57997035800,1,COAUTHORED_WITH
36173857600,57997120200,2,COAUTHORED_WITH
36173857600,58025885000,1,COAUTHORED_WITH
36173857600,58680245100,1,COAUTHORED_WITH
36173857600,58853726300,1,COAUTHORED_WITH
36173857600,58947225600,1,COAUTHORED_WITH
36173857600,58996402500,1,COAUTHORED_WITH
36173857600,58996949000,1,COAUTHORED_WITH
36173857600,60265817800,1,COAUTHORED_WITH
36174208700,57203000513,1,COAUTHORED_WITH
36174208700,57203530979,1,COAUTHORED_WITH
36174208700,57215149204,1,COAUTHORED_WITH
36174208700,7202802553,2,COAUTHORED_WITH
36176430600,57658502300,2,COAUTHORED_WITH
36176430600,57659141000,2,COAUTHORED_WITH
36183014800,57190443596,1,COAUTHORED_WITH
36183014800,57200944662,1,COAUTHORED_WITH
36183014800,7801598304,1,COAUTHORED_WITH
36188040500,57213837395,1,COAUTHORED_WITH
36188040500,7003810795,1,COAUTHORED_WITH
36188040500,7402304465,1,COAUTHORED_WITH
36189377500,52663129000,1,COAUTHORED_WITH
36189377500,57191903903,1,COAUTHORED_WITH
36189377500,57191906531,1,COAUTHORED_WITH
36189377500,57199862372,1,COAUTHORED_WITH
36189444800,36730804700,1,COAUTHORED_WITH
36189444800,56328172700,1,COAUTHORED_WITH
36189444800,57193683509,1,COAUTHORED_WITH
36189444800,6507070948,1,COAUTHORED_WITH
36190410500,57940235100,1,COAUTHORED_WITH
36190410500,60114558900,1,COAUTHORED_WITH
36190410500,7202422691,1,COAUTHORED_WITH
36192068600,57208445123,2,COAUTHORED_WITH
36192068600,57223086649,1,COAUTHORED_WITH
36192068600,57223093336,1,COAUTHORED_WITH
36192068600,57226304859,1,COAUTHORED_WITH
36192068600,57226308451,1,COAUTHORED_WITH
36192068600,57226323091,3,COAUTHORED_WITH
36192068600,59956747900,2,COAUTHORED_WITH
36192068600,7005778056,1,COAUTHORED_WITH
36194228800,57203634349,1,COAUTHORED_WITH
36194228800,57668727100,1,COAUTHORED_WITH
36194228800,6506126036,1,COAUTHORED_WITH
36195625300,55081840800,1,COAUTHORED_WITH
36195625300,57219984599,1,COAUTHORED_WITH
36196083300,57201181850,1,COAUTHORED_WITH
36196083300,57205594335,1,COAUTHORED_WITH
36196083300,7003913031,1,COAUTHORED_WITH
36196173000,55767399700,1,COAUTHORED_WITH
36196173000,57201587977,1,COAUTHORED_WITH
36196173000,7003980008,1,COAUTHORED_WITH
36196474800,49663830400,1,COAUTHORED_WITH
36196474800,55196784800,1,COAUTHORED_WITH
36196474800,56536229900,1,COAUTHORED_WITH
36196474800,57209506138,1,COAUTHORED_WITH
36196474800,57574976000,1,COAUTHORED_WITH
36196474800,58752664100,1,COAUTHORED_WITH
36196474800,59256391500,1,COAUTHORED_WITH
36196474800,6507944733,1,COAUTHORED_WITH
36196474800,7003810795,1,COAUTHORED_WITH
36196474800,7005330448,1,COAUTHORED_WITH
36196474800,7202369029,1,COAUTHORED_WITH
36196739600,55345344600,1,COAUTHORED_WITH
36196739600,6602310612,1,COAUTHORED_WITH
36197442000,57188667367,1,COAUTHORED_WITH
36197442000,57829160700,1,COAUTHORED_WITH
36197442000,59956618700,1,COAUTHORED_WITH
36197442000,60285507900,1,COAUTHORED_WITH
36197442000,7005936077,1,COAUTHORED_WITH
36197856200,57189345303,1,COAUTHORED_WITH
36197856200,59158248500,1,COAUTHORED_WITH
36197856200,6603104178,1,COAUTHORED_WITH
36198067300,57142546700,1,COAUTHORED_WITH
36237415900,57195592867,2,COAUTHORED_WITH
36237415900,57226375303,2,COAUTHORED_WITH
36237415900,7102314294,2,COAUTHORED_WITH
36237760700,58017425600,1,COAUTHORED_WITH
36239282800,58678482100,1,COAUTHORED_WITH
36239282800,7006555395,1,COAUTHORED_WITH
36240090800,57323019600,1,COAUTHORED_WITH
36240090800,57935374200,2,COAUTHORED_WITH
36240090800,59187946800,2,COAUTHORED_WITH
36240397800,36661460900,1,COAUTHORED_WITH
36240397800,59033205600,1,COAUTHORED_WITH
36240397800,7102314294,1,COAUTHORED_WITH
36240463700,55853480400,1,COAUTHORED_WITH
36240463700,56041653000,1,COAUTHORED_WITH
36245087400,57190745588,2,COAUTHORED_WITH
36245087400,57219760703,2,COAUTHORED_WITH
36245087400,6507614932,2,COAUTHORED_WITH
36245784400,37111779300,1,COAUTHORED_WITH
36245784400,56942507000,1,COAUTHORED_WITH
36245784400,7006912075,1,COAUTHORED_WITH
36246986700,56727594900,1,COAUTHORED_WITH
36246986700,57216379841,1,COAUTHORED_WITH
36246986700,57561222500,1,COAUTHORED_WITH
36246986700,58097760700,3,COAUTHORED_WITH
36246986700,58097807700,1,COAUTHORED_WITH
36246986700,58097825200,1,COAUTHORED_WITH
36246986700,58204190500,1,COAUTHORED_WITH
36248021200,56388354100,1,COAUTHORED_WITH
36337589900,55439445500,1,COAUTHORED_WITH
36337589900,57221356732,1,COAUTHORED_WITH
36337589900,6508263929,1,COAUTHORED_WITH
36337589900,7102033332,1,COAUTHORED_WITH
36337602300,57891023300,1,COAUTHORED_WITH
36337656600,57199861816,1,COAUTHORED_WITH
36337719900,55390794200,1,COAUTHORED_WITH
36337719900,55672429000,1,COAUTHORED_WITH
36337719900,57193957851,2,COAUTHORED_WITH
36337719900,57217019057,1,COAUTHORED_WITH
36337719900,57225198978,1,COAUTHORED_WITH
36337892900,36573216800,1,COAUTHORED_WITH
36337892900,56964363600,1,COAUTHORED_WITH
36337892900,7004567424,1,COAUTHORED_WITH
36338417900,56948379200,2,COAUTHORED_WITH
36338417900,57214693030,2,COAUTHORED_WITH
36338417900,58581494400,2,COAUTHORED_WITH
36338417900,6602221335,2,COAUTHORED_WITH
36339859900,59421089100,1,COAUTHORED_WITH
36339859900,59533965400,1,COAUTHORED_WITH
36339859900,7005330448,1,COAUTHORED_WITH
36340568700,36462533600,2,COAUTHORED_WITH
36340568700,54790499900,1,COAUTHORED_WITH
36340568700,55576394100,4,COAUTHORED_WITH
36340568700,55933132300,1,COAUTHORED_WITH
36340568700,56094343500,1,COAUTHORED_WITH
36340568700,56316545200,3,COAUTHORED_WITH
36340568700,56747535400,1,COAUTHORED_WITH
36340568700,56939817500,1,COAUTHORED_WITH
36340568700,57190970262,1,COAUTHORED_WITH
36340568700,57191616804,1,COAUTHORED_WITH
36340568700,57194770582,1,COAUTHORED_WITH
36340568700,57194899474,1,COAUTHORED_WITH
36340568700,57199309748,3,COAUTHORED_WITH
36340568700,57204326054,1,COAUTHORED_WITH
36340568700,57208054392,2,COAUTHORED_WITH
36340568700,57208885848,3,COAUTHORED_WITH
36340568700,57211330588,2,COAUTHORED_WITH
36340568700,57211939189,1,COAUTHORED_WITH
36340568700,57211983715,1,COAUTHORED_WITH
36340568700,57214192203,1,COAUTHORED_WITH
36340568700,57214594294,1,COAUTHORED_WITH
36340568700,57216400517,4,COAUTHORED_WITH
36340568700,57216621574,1,COAUTHORED_WITH
36340568700,57219352930,1,COAUTHORED_WITH
36340568700,57219842176,1,COAUTHORED_WITH
36340568700,57220085442,5,COAUTHORED_WITH
36340568700,57221391810,3,COAUTHORED_WITH
36340568700,57222054681,1,COAUTHORED_WITH
36340568700,57222994499,1,COAUTHORED_WITH
36340568700,57224171260,1,COAUTHORED_WITH
36340568700,57226680783,6,COAUTHORED_WITH
36340568700,57249448500,1,COAUTHORED_WITH
36340568700,57336713600,2,COAUTHORED_WITH
36340568700,57417653100,1,COAUTHORED_WITH
36340568700,57452457000,6,COAUTHORED_WITH
36340568700,57486334700,1,COAUTHORED_WITH
36340568700,57832678900,1,COAUTHORED_WITH
36340568700,58347576600,1,COAUTHORED_WITH
36340568700,58350101800,1,COAUTHORED_WITH
36340568700,58486376800,1,COAUTHORED_WITH
36340568700,59176028700,1,COAUTHORED_WITH
36340568700,59499426200,1,COAUTHORED_WITH
36340568700,59509824200,1,COAUTHORED_WITH
36340568700,6506130489,1,COAUTHORED_WITH
36340568700,6507655813,1,COAUTHORED_WITH
36340568700,6508019562,1,COAUTHORED_WITH
36340568700,6602308964,1,COAUTHORED_WITH
36340568700,6602437694,4,COAUTHORED_WITH
36340568700,7005553803,1,COAUTHORED_WITH
36340568700,7006627943,1,COAUTHORED_WITH
36340568700,7102859174,1,COAUTHORED_WITH
36340568700,7103278084,1,COAUTHORED_WITH
36340568700,8721663400,1,COAUTHORED_WITH
36341421300,57201774917,1,COAUTHORED_WITH
36342613300,59937016100,1,COAUTHORED_WITH
36342613300,6507790703,1,COAUTHORED_WITH
36342830500,56102293900,1,COAUTHORED_WITH
36342830500,59906442200,1,COAUTHORED_WITH
36343403800,57193914908,2,COAUTHORED_WITH
36343403800,57195560550,2,COAUTHORED_WITH
36343403800,6507310582,2,COAUTHORED_WITH
36343403800,9746797800,2,COAUTHORED_WITH
36343722700,55932949800,1,COAUTHORED_WITH
36343786300,57001769500,1,COAUTHORED_WITH
36343786300,6603910726,1,COAUTHORED_WITH
36343786300,7406541233,1,COAUTHORED_WITH
36344141800,55637837500,1,COAUTHORED_WITH
36344141800,56487524900,1,COAUTHORED_WITH
36344141800,57211350444,1,COAUTHORED_WITH
36344141800,57211355538,1,COAUTHORED_WITH
36348445600,42261069700,1,COAUTHORED_WITH
36348445600,54791045400,2,COAUTHORED_WITH
36348445600,55237409800,1,COAUTHORED_WITH
36348445600,59724462100,1,COAUTHORED_WITH
36437322100,57201607778,1,COAUTHORED_WITH
36437322100,57214491317,1,COAUTHORED_WITH
36440382100,57200944662,2,COAUTHORED_WITH
36440382100,6507520729,2,COAUTHORED_WITH
36440382100,7801598304,2,COAUTHORED_WITH
36442085600,56518279500,1,COAUTHORED_WITH
36442085600,57189758876,1,COAUTHORED_WITH
36442085600,6506048716,1,COAUTHORED_WITH
36442274600,55672646900,2,COAUTHORED_WITH
36442274600,55925733200,2,COAUTHORED_WITH
36442274600,57215497382,2,COAUTHORED_WITH
36442598900,56369836500,1,COAUTHORED_WITH
36442598900,57189241650,1,COAUTHORED_WITH
36442598900,8906523700,1,COAUTHORED_WITH
36443432900,56727496300,1,COAUTHORED_WITH
36443432900,6602101929,1,COAUTHORED_WITH
36443432900,7006059865,1,COAUTHORED_WITH
36444807900,57218250258,1,COAUTHORED_WITH
36444807900,57219554292,1,COAUTHORED_WITH
36448541200,57194647407,1,COAUTHORED_WITH
36448541200,7401996584,1,COAUTHORED_WITH
36449621000,55439330000,1,COAUTHORED_WITH
36449621000,6701603794,1,COAUTHORED_WITH
36449621000,7102073086,1,COAUTHORED_WITH
36450367200,54791045400,2,COAUTHORED_WITH
36450367200,57143944000,2,COAUTHORED_WITH
36450645900,55941834600,1,COAUTHORED_WITH
36450645900,56013838300,1,COAUTHORED_WITH
36450645900,7004127474,1,COAUTHORED_WITH
36451118600,36612500400,1,COAUTHORED_WITH
36451118600,55341051500,2,COAUTHORED_WITH
36451118600,57190218191,4,COAUTHORED_WITH
36451118600,57190662275,1,COAUTHORED_WITH
36451118600,57212228481,2,COAUTHORED_WITH
36451118600,57219587097,3,COAUTHORED_WITH
36451118600,57322847700,1,COAUTHORED_WITH
36451118600,58654033400,1,COAUTHORED_WITH
36451118600,59812515300,1,COAUTHORED_WITH
36451221900,7005468526,2,COAUTHORED_WITH
36451221900,8839435500,2,COAUTHORED_WITH
36452658100,57215101933,1,COAUTHORED_WITH
36452658100,58882547600,1,COAUTHORED_WITH
36452802100,6602472270,1,COAUTHORED_WITH
36452802100,7006069927,1,COAUTHORED_WITH
36454565900,57205115941,1,COAUTHORED_WITH
36454565900,57210414004,1,COAUTHORED_WITH
36454897600,57193515667,1,COAUTHORED_WITH
36454897600,57234018300,1,COAUTHORED_WITH
36454897600,57550715400,1,COAUTHORED_WITH
36454897600,9236634900,1,COAUTHORED_WITH
36460936600,54894508200,1,COAUTHORED_WITH
36460936600,7101932963,1,COAUTHORED_WITH
36461041400,56116780700,1,COAUTHORED_WITH
36461041400,57076885500,2,COAUTHORED_WITH
36461041400,6603311220,2,COAUTHORED_WITH
36461041400,6701602182,2,COAUTHORED_WITH
36461450300,57214191890,3,COAUTHORED_WITH
36461450300,57374132500,3,COAUTHORED_WITH
36461450300,59167664700,1,COAUTHORED_WITH
36461450300,59970707400,2,COAUTHORED_WITH
36461634000,57188684144,1,COAUTHORED_WITH
36461634000,7003435386,1,COAUTHORED_WITH
36461634000,7202765018,1,COAUTHORED_WITH
36461840800,57214738385,1,COAUTHORED_WITH
36461840800,57222078342,1,COAUTHORED_WITH
36461840800,59534559400,1,COAUTHORED_WITH
36462533600,36486127800,1,COAUTHORED_WITH
36462533600,55235039500,1,COAUTHORED_WITH
36462533600,56048202300,1,COAUTHORED_WITH
36462533600,56462886200,1,COAUTHORED_WITH
36462533600,57188745150,1,COAUTHORED_WITH
36462533600,57190169591,6,COAUTHORED_WITH
36462533600,57193537920,2,COAUTHORED_WITH
36462533600,57193852041,2,COAUTHORED_WITH
36462533600,57194774675,3,COAUTHORED_WITH
36462533600,57202214798,1,COAUTHORED_WITH
36462533600,57204349370,9,COAUTHORED_WITH
36462533600,57205677091,2,COAUTHORED_WITH
36462533600,57206157606,3,COAUTHORED_WITH
36462533600,57211462657,6,COAUTHORED_WITH
36462533600,57213692823,1,COAUTHORED_WITH
36462533600,57219903858,2,COAUTHORED_WITH
36462533600,57220077698,3,COAUTHORED_WITH
36462533600,57220085442,2,COAUTHORED_WITH
36462533600,57222195231,1,COAUTHORED_WITH
36462533600,57222368109,1,COAUTHORED_WITH
36462533600,57222538412,3,COAUTHORED_WITH
36462533600,57223862253,3,COAUTHORED_WITH
36462533600,57234377700,2,COAUTHORED_WITH
36462533600,57240703900,2,COAUTHORED_WITH
36462533600,57336713600,1,COAUTHORED_WITH
36462533600,57343120900,4,COAUTHORED_WITH
36462533600,57344227500,1,COAUTHORED_WITH
36462533600,57967209300,1,COAUTHORED_WITH
36462533600,57967374700,1,COAUTHORED_WITH
36462533600,57992871200,2,COAUTHORED_WITH
36462533600,58672952400,1,COAUTHORED_WITH
36462533600,60198492800,1,COAUTHORED_WITH
36462533600,60356003600,1,COAUTHORED_WITH
36462533600,6507656894,1,COAUTHORED_WITH
36462533600,6603865548,1,COAUTHORED_WITH
36462533600,7004573622,1,COAUTHORED_WITH
36462959600,56688575600,1,COAUTHORED_WITH
36462959600,57159526900,1,COAUTHORED_WITH
